lat_round,lon_round,count
41.801,-87.676,2
41.801,-87.675,2
41.801,-87.67,2
41.801,-87.668,1
41.801,-87.666,2
41.801,-87.665,3
41.801,-87.664,1
41.801,-87.662,1
41.801,-87.659,1
41.801,-87.654,1
41.801,-87.652,1
41.801,-87.648,1
41.801,-87.644,2
41.801,-87.643,1
41.801,-87.623,3
41.801,-87.618,2
41.801,-87.604,1
41.801,-87.599,1
41.801,-87.598,1
41.801,-87.597,2
41.801,-87.596,1
41.801,-87.595,1
41.801,-87.594,1
41.801,-87.59,3
41.801,-87.587,1
41.801,-87.585,2
41.802,-87.744,1
41.802,-87.728,2
41.802,-87.677,1
41.802,-87.673,1
41.802,-87.668,1
41.802,-87.667,2
41.802,-87.665,1
41.802,-87.66,1
41.802,-87.651,1
41.802,-87.628,1
41.802,-87.622,3
41.802,-87.621,1
41.802,-87.619,4
41.802,-87.616,4
41.802,-87.611,1
41.802,-87.61,1
41.802,-87.606,3
41.802,-87.603,1
41.802,-87.601,1
41.802,-87.598,1
41.802,-87.597,1
41.802,-87.596,3
41.802,-87.595,1
41.802,-87.593,1
41.802,-87.592,2
41.802,-87.59,1
41.802,-87.588,4
41.802,-87.587,1
41.802,-87.582,1
41.803,-87.686,1
41.803,-87.676,1
41.803,-87.67,1
41.803,-87.668,2
41.803,-87.667,2
41.803,-87.666,1
41.803,-87.665,1
41.803,-87.656,2
41.803,-87.649,2
41.803,-87.621,2
41.803,-87.619,1
41.803,-87.608,1
41.803,-87.606,2
41.803,-87.602,1
41.803,-87.597,1
41.803,-87.594,1
41.803,-87.593,2
41.803,-87.586,2
41.804,-87.743,1
41.804,-87.726,1
41.804,-87.704,3
41.804,-87.668,1
41.804,-87.667,3
41.804,-87.666,1
41.804,-87.665,1
41.804,-87.664,2
41.804,-87.661,1
41.804,-87.656,1
41.804,-87.655,1
41.804,-87.62,1
41.804,-87.615,1
41.804,-87.606,1
41.804,-87.602,1
41.804,-87.598,1
41.804,-87.594,2
41.804,-87.592,1
41.804,-87.591,1
41.804,-87.586,1
41.804,-87.584,1
41.804,-87.582,1
41.805,-87.746,1
41.805,-87.684,2
41.805,-87.669,1
41.805,-87.665,1
41.805,-87.632,1
41.805,-87.624,1
41.805,-87.618,1
41.805,-87.616,2
41.805,-87.613,1
41.805,-87.61,1
41.805,-87.604,1
41.805,-87.595,3
41.805,-87.589,1
41.806,-87.735,1
41.806,-87.684,1
41.806,-87.671,1
41.806,-87.67,1
41.806,-87.667,1
41.806,-87.665,2
41.806,-87.664,1
41.806,-87.656,2
41.806,-87.655,1
41.806,-87.654,1
41.806,-87.623,1
41.806,-87.618,1
41.806,-87.601,1
41.806,-87.591,1
41.806,-87.585,1
41.807,-87.743,2
41.807,-87.728,1
41.807,-87.726,1
41.807,-87.719,1
41.807,-87.705,1
41.807,-87.704,3
41.807,-87.688,1
41.807,-87.661,1
41.807,-87.653,1
41.807,-87.623,2
41.807,-87.62,1
41.807,-87.617,2
41.807,-87.613,1
41.807,-87.61,2
41.807,-87.608,2
41.807,-87.607,1
41.807,-87.604,3
41.807,-87.597,1
41.807,-87.594,1
41.807,-87.59,3
41.808,-87.752,1
41.808,-87.731,1
41.808,-87.73,1
41.808,-87.723,2
41.808,-87.722,1
41.808,-87.72,2
41.808,-87.708,2
41.808,-87.705,1
41.808,-87.704,2
41.808,-87.703,2
41.808,-87.701,1
41.808,-87.691,1
41.808,-87.686,2
41.808,-87.684,3
41.808,-87.677,1
41.808,-87.675,2
41.808,-87.669,1
41.808,-87.666,1
41.808,-87.665,2
41.808,-87.623,2
41.808,-87.618,1
41.808,-87.615,1
41.809,-87.749,1
41.809,-87.743,1
41.809,-87.725,2
41.809,-87.724,1
41.809,-87.709,1
41.809,-87.704,5
41.809,-87.699,1
41.809,-87.691,1
41.809,-87.684,2
41.809,-87.676,1
41.809,-87.675,2
41.809,-87.674,2
41.809,-87.672,1
41.809,-87.671,1
41.809,-87.669,1
41.809,-87.668,1
41.809,-87.667,1
41.809,-87.666,1
41.809,-87.662,1
41.809,-87.661,1
41.809,-87.659,1
41.809,-87.655,1
41.809,-87.652,1
41.809,-87.646,4
41.809,-87.632,11
41.809,-87.631,4
41.809,-87.628,1
41.809,-87.626,1
41.809,-87.623,2
41.809,-87.621,3
41.809,-87.62,3
41.809,-87.619,4
41.809,-87.618,2
41.809,-87.617,5
41.809,-87.615,2
41.809,-87.614,5
41.809,-87.613,2
41.809,-87.611,1
41.809,-87.609,2
41.809,-87.607,7
41.809,-87.604,2
41.809,-87.603,2
41.809,-87.599,1
41.809,-87.597,1
41.809,-87.592,1
41.809,-87.588,1
41.81,-87.749,2
41.81,-87.743,1
41.81,-87.719,1
41.81,-87.698,1
41.81,-87.693,1
41.81,-87.671,1
41.81,-87.667,1
41.81,-87.666,1
41.81,-87.665,2
41.81,-87.646,2
41.81,-87.623,2
41.81,-87.621,3
41.81,-87.618,1
41.81,-87.616,1
41.81,-87.611,1
41.81,-87.608,1
41.81,-87.607,4
41.81,-87.599,1
41.81,-87.598,3
41.81,-87.594,3
41.811,-87.708,1
41.811,-87.699,1
41.811,-87.698,1
41.811,-87.697,2
41.811,-87.694,1
41.811,-87.675,3
41.811,-87.663,1
41.811,-87.625,1
41.811,-87.623,1
41.811,-87.621,1
41.811,-87.62,1
41.811,-87.618,2
41.811,-87.614,1
41.811,-87.611,1
41.811,-87.607,1
41.811,-87.606,1
41.811,-87.597,1
41.811,-87.594,1
41.812,-87.748,1
41.812,-87.724,1
41.812,-87.696,1
41.812,-87.692,1
41.812,-87.688,1
41.812,-87.67,1
41.812,-87.666,1
41.812,-87.646,1
41.812,-87.643,1
41.812,-87.623,1
41.812,-87.621,1
41.812,-87.614,1
41.812,-87.61,1
41.812,-87.602,1
41.813,-87.724,1
41.813,-87.706,1
41.813,-87.704,2
41.813,-87.702,2
41.813,-87.699,1
41.813,-87.694,2
41.813,-87.635,1
41.813,-87.632,1
41.813,-87.621,1
41.813,-87.617,1
41.813,-87.614,1
41.813,-87.607,1
41.813,-87.606,1
41.813,-87.604,1
41.813,-87.599,1
41.814,-87.705,3
41.814,-87.689,1
41.814,-87.688,1
41.814,-87.666,1
41.814,-87.635,1
41.814,-87.623,1
41.814,-87.621,1
41.814,-87.607,1
41.814,-87.599,1
41.815,-87.704,1
41.815,-87.703,3
41.815,-87.702,1
41.815,-87.701,1
41.815,-87.699,1
41.815,-87.698,1
41.815,-87.694,1
41.815,-87.688,1
41.815,-87.687,1
41.815,-87.665,1
41.815,-87.659,1
41.815,-87.632,1
41.815,-87.607,1
41.815,-87.601,1
41.816,-87.704,1
41.816,-87.7,1
41.816,-87.67,1
41.816,-87.645,1
41.816,-87.643,1
41.816,-87.627,1
41.816,-87.626,1
41.816,-87.625,1
41.816,-87.621,1
41.816,-87.62,3
41.816,-87.618,1
41.816,-87.617,3
41.816,-87.609,1
41.816,-87.607,2
41.816,-87.605,1
41.816,-87.602,1
41.816,-87.601,1
41.816,-87.599,1
41.817,-87.699,1
41.817,-87.692,1
41.817,-87.685,1
41.817,-87.643,1
41.817,-87.636,1
41.817,-87.632,1
41.817,-87.631,1
41.817,-87.619,3
41.817,-87.616,2
41.817,-87.615,1
41.817,-87.613,1
41.817,-87.61,1
41.817,-87.608,2
41.817,-87.603,1
41.817,-87.599,1
41.818,-87.724,2
41.818,-87.626,1
41.818,-87.623,4
41.818,-87.612,1
41.818,-87.609,1
41.818,-87.607,1
41.819,-87.724,1
41.819,-87.7,2
41.819,-87.641,1
41.819,-87.634,1
41.819,-87.625,1
41.819,-87.623,3
41.819,-87.621,1
41.819,-87.611,2
41.819,-87.609,1
41.82,-87.703,1
41.82,-87.702,1
41.82,-87.701,1
41.82,-87.7,1
41.82,-87.698,1
41.82,-87.69,1
41.82,-87.664,1
41.82,-87.646,2
41.82,-87.633,1
41.82,-87.625,1
41.82,-87.623,1
41.82,-87.621,1
41.82,-87.617,2
41.82,-87.615,1
41.82,-87.607,1
41.82,-87.597,2
41.821,-87.704,2
41.821,-87.698,1
41.821,-87.69,1
41.821,-87.687,1
41.821,-87.629,1
41.821,-87.626,1
41.821,-87.625,1
41.821,-87.622,3
41.821,-87.618,1
41.821,-87.613,1
41.821,-87.601,1
41.822,-87.703,2
41.822,-87.7,1
41.822,-87.688,1
41.822,-87.628,1
41.822,-87.624,1
41.822,-87.622,2
41.822,-87.621,1
41.822,-87.618,1
41.822,-87.617,1
41.822,-87.605,1
41.823,-87.698,1
41.823,-87.685,1
41.823,-87.683,1
41.823,-87.674,1
41.823,-87.672,1
41.823,-87.666,1
41.823,-87.622,2
41.823,-87.619,1
41.824,-87.696,1
41.824,-87.693,2
41.824,-87.688,1
41.824,-87.671,1
41.824,-87.634,2
41.824,-87.631,1
41.824,-87.629,1
41.824,-87.623,2
41.824,-87.615,1
41.824,-87.614,1
41.824,-87.609,1
41.824,-87.607,1
41.824,-87.603,1
41.825,-87.633,2
41.825,-87.631,1
41.825,-87.626,1
41.825,-87.622,1
41.825,-87.62,1
41.825,-87.617,4
41.825,-87.613,1
41.825,-87.609,1
41.825,-87.607,1
41.825,-87.606,1
41.825,-87.604,1
41.826,-87.69,1
41.826,-87.685,1
41.826,-87.638,1
41.826,-87.633,1
41.826,-87.622,1
41.826,-87.612,1
41.826,-87.608,1
41.826,-87.606,3
41.826,-87.601,1
41.827,-87.705,1
41.827,-87.696,1
41.827,-87.683,1
41.827,-87.641,1
41.827,-87.631,1
41.827,-87.624,1
41.827,-87.622,3
41.827,-87.619,1
41.827,-87.608,1
41.828,-87.705,1
41.828,-87.687,1
41.828,-87.678,1
41.828,-87.674,1
41.828,-87.623,1
41.828,-87.622,5
41.828,-87.62,1
41.828,-87.617,1
41.828,-87.609,1
41.828,-87.608,1
41.829,-87.689,1
41.829,-87.678,2
41.829,-87.631,1
41.829,-87.625,1
41.829,-87.624,1
41.829,-87.623,1
41.829,-87.622,2
41.829,-87.619,1
41.829,-87.617,1
41.829,-87.607,1
41.829,-87.604,1
41.83,-87.686,1
41.83,-87.683,1
41.83,-87.68,1
41.83,-87.679,1
41.83,-87.674,1
41.83,-87.64,1
41.83,-87.627,1
41.83,-87.619,1
41.83,-87.614,1
41.83,-87.61,1
41.831,-87.686,2
41.831,-87.676,1
41.831,-87.646,1
41.831,-87.639,1
41.831,-87.636,1
41.831,-87.635,1
41.831,-87.631,8
41.831,-87.627,5
41.831,-87.626,1
41.831,-87.624,1
41.831,-87.623,3
41.831,-87.622,1
41.831,-87.621,2
41.831,-87.62,2
41.831,-87.619,1
41.831,-87.618,4
41.831,-87.617,5
41.831,-87.614,4
41.831,-87.613,1
41.831,-87.61,1
41.831,-87.608,2
41.832,-87.695,1
41.832,-87.681,1
41.832,-87.675,1
41.832,-87.649,1
41.832,-87.646,2
41.832,-87.622,2
41.832,-87.617,6
41.833,-87.72,1
41.833,-87.626,1
41.833,-87.615,2
41.834,-87.718,1
41.834,-87.705,1
41.834,-87.679,1
41.834,-87.675,1
41.834,-87.674,2
41.834,-87.641,1
41.834,-87.627,1
41.834,-87.626,2
41.834,-87.623,1
41.834,-87.622,1
41.834,-87.613,1
41.835,-87.728,1
41.835,-87.72,1
41.835,-87.718,1
41.835,-87.705,1
41.835,-87.652,1
41.835,-87.638,1
41.835,-87.634,1
41.835,-87.623,1
41.835,-87.617,2
41.835,-87.613,1
41.836,-87.729,1
41.836,-87.726,1
41.836,-87.724,2
41.836,-87.718,2
41.836,-87.666,1
41.836,-87.655,1
41.836,-87.646,1
41.836,-87.634,2
41.836,-87.633,1
41.836,-87.627,3
41.836,-87.621,1
41.836,-87.618,1
41.836,-87.613,1
41.837,-87.731,2
41.837,-87.73,1
41.837,-87.728,1
41.837,-87.726,1
41.837,-87.725,1
41.837,-87.724,2
41.837,-87.711,1
41.837,-87.645,1
41.837,-87.617,2
41.837,-87.615,1
41.838,-87.737,1
41.838,-87.733,1
41.838,-87.73,1
41.838,-87.723,1
41.838,-87.722,1
41.838,-87.719,1
41.838,-87.713,1
41.838,-87.666,1
41.838,-87.652,1
41.838,-87.646,1
41.838,-87.645,1
41.838,-87.644,1
41.838,-87.632,1
41.838,-87.627,1
41.838,-87.623,1
41.838,-87.62,1
41.838,-87.618,1
41.838,-87.617,1
41.838,-87.608,1
41.839,-87.733,1
41.839,-87.728,1
41.839,-87.704,1
41.839,-87.666,2
41.839,-87.659,1
41.839,-87.654,1
41.839,-87.651,1
41.839,-87.646,2
41.839,-87.645,1
41.839,-87.641,2
41.839,-87.623,1
41.839,-87.608,1
41.84,-87.733,2
41.84,-87.724,1
41.84,-87.722,2
41.84,-87.716,1
41.84,-87.715,1
41.84,-87.707,1
41.84,-87.662,2
41.84,-87.661,1
41.84,-87.644,1
41.84,-87.635,1
41.84,-87.628,2
41.84,-87.616,1
41.841,-87.734,1
41.841,-87.719,1
41.841,-87.659,1
41.841,-87.654,1
41.841,-87.638,1
41.841,-87.635,1
41.841,-87.633,1
41.841,-87.632,3
41.841,-87.629,1
41.841,-87.627,3
41.841,-87.625,1
41.841,-87.624,1
41.841,-87.622,1
41.842,-87.733,1
41.842,-87.731,1
41.842,-87.724,1
41.842,-87.722,2
41.842,-87.721,1
41.842,-87.712,1
41.842,-87.71,1
41.842,-87.658,1
41.842,-87.657,1
41.842,-87.64,1
41.842,-87.625,1
41.842,-87.624,1
41.842,-87.623,2
41.842,-87.617,1
41.842,-87.616,1
41.843,-87.726,1
41.843,-87.725,1
41.843,-87.709,1
41.843,-87.708,1
41.843,-87.646,1
41.843,-87.636,1
41.843,-87.623,1
41.843,-87.622,1
41.843,-87.62,1
41.843,-87.617,1
41.844,-87.731,2
41.844,-87.73,2
41.844,-87.728,2
41.844,-87.727,1
41.844,-87.726,1
41.844,-87.725,7
41.844,-87.724,1
41.844,-87.722,2
41.844,-87.721,2
41.844,-87.72,4
41.844,-87.718,2
41.844,-87.716,3
41.844,-87.715,1
41.844,-87.714,1
41.844,-87.713,1
41.844,-87.711,1
41.844,-87.71,3
41.844,-87.709,3
41.844,-87.707,1
41.844,-87.706,1
41.844,-87.705,1
41.844,-87.695,2
41.844,-87.646,1
41.844,-87.633,1
41.844,-87.627,1
41.844,-87.622,1
41.844,-87.62,2
41.845,-87.727,1
41.845,-87.725,1
41.845,-87.723,1
41.845,-87.722,1
41.845,-87.712,1
41.845,-87.71,1
41.845,-87.706,1
41.845,-87.704,1
41.845,-87.703,4
41.845,-87.702,1
41.845,-87.696,1
41.845,-87.695,2
41.845,-87.646,1
41.845,-87.637,1
41.845,-87.634,1
41.845,-87.633,1
41.845,-87.632,1
41.845,-87.622,1
41.845,-87.62,1
41.845,-87.618,1
41.846,-87.728,2
41.846,-87.727,3
41.846,-87.725,5
41.846,-87.724,1
41.846,-87.721,1
41.846,-87.72,1
41.846,-87.711,2
41.846,-87.709,1
41.846,-87.703,1
41.846,-87.701,2
41.846,-87.695,1
41.846,-87.685,1
41.846,-87.64,1
41.846,-87.635,2
41.846,-87.633,1
41.846,-87.627,3
41.846,-87.626,2
41.846,-87.623,1
41.846,-87.618,1
41.847,-87.728,1
41.847,-87.725,1
41.847,-87.722,4
41.847,-87.72,1
41.847,-87.715,1
41.847,-87.714,1
41.847,-87.711,1
41.847,-87.695,1
41.847,-87.689,1
41.847,-87.684,1
41.847,-87.683,1
41.848,-87.736,2
41.848,-87.725,1
41.848,-87.72,1
41.848,-87.717,1
41.848,-87.716,1
41.848,-87.711,1
41.848,-87.71,1
41.848,-87.709,1
41.848,-87.706,1
41.848,-87.694,1
41.848,-87.69,1
41.848,-87.679,1
41.848,-87.677,1
41.848,-87.646,1
41.848,-87.633,1
41.849,-87.716,1
41.849,-87.714,1
41.849,-87.71,1
41.849,-87.703,1
41.849,-87.693,1
41.849,-87.686,2
41.849,-87.681,1
41.849,-87.642,1
41.849,-87.632,1
41.849,-87.622,1
41.85,-87.72,1
41.85,-87.714,1
41.85,-87.69,1
41.85,-87.686,2
41.85,-87.684,1
41.85,-87.635,2
41.85,-87.625,1
41.85,-87.624,2
41.851,-87.735,1
41.851,-87.734,3
41.851,-87.732,1
41.851,-87.73,2
41.851,-87.729,1
41.851,-87.725,1
41.851,-87.724,3
41.851,-87.716,1
41.851,-87.715,1
41.851,-87.714,1
41.851,-87.711,1
41.851,-87.705,1
41.851,-87.704,1
41.851,-87.703,2
41.851,-87.699,1
41.851,-87.686,2
41.851,-87.671,1
41.851,-87.635,3
41.851,-87.633,1
41.851,-87.632,1
41.851,-87.625,1
41.851,-87.624,1
41.851,-87.622,2
41.851,-87.619,3
41.852,-87.735,1
41.852,-87.732,1
41.852,-87.727,1
41.852,-87.725,1
41.852,-87.724,2
41.852,-87.718,1
41.852,-87.717,2
41.852,-87.716,1
41.852,-87.715,8
41.852,-87.714,1
41.852,-87.711,2
41.852,-87.708,1
41.852,-87.707,1
41.852,-87.706,3
41.852,-87.704,1
41.852,-87.703,3
41.852,-87.702,1
41.852,-87.697,1
41.852,-87.696,1
41.852,-87.695,2
41.852,-87.694,1
41.852,-87.691,1
41.852,-87.69,1
41.852,-87.689,9
41.852,-87.685,2
41.852,-87.684,2
41.852,-87.683,1
41.852,-87.679,3
41.852,-87.676,1
41.852,-87.674,2
41.852,-87.67,1
41.852,-87.667,1
41.852,-87.662,1
41.852,-87.659,1
41.852,-87.646,1
41.852,-87.636,2
41.852,-87.635,3
41.852,-87.627,2
41.852,-87.625,1
41.852,-87.624,2
41.852,-87.619,2
41.853,-87.735,3
41.853,-87.733,1
41.853,-87.73,1
41.853,-87.728,1
41.853,-87.726,1
41.853,-87.725,2
41.853,-87.721,1
41.853,-87.716,2
41.853,-87.712,1
41.853,-87.711,4
41.853,-87.709,1
41.853,-87.705,2
41.853,-87.703,2
41.853,-87.702,1
41.853,-87.701,1
41.853,-87.699,1
41.853,-87.695,1
41.853,-87.676,1
41.853,-87.659,1
41.853,-87.636,2
41.853,-87.633,3
41.853,-87.632,1
41.853,-87.631,7
41.853,-87.63,1
41.853,-87.628,1
41.853,-87.626,3
41.853,-87.622,2
41.853,-87.619,1
41.854,-87.735,5
41.854,-87.728,3
41.854,-87.725,6
41.854,-87.717,2
41.854,-87.716,2
41.854,-87.715,12
41.854,-87.714,1
41.854,-87.706,2
41.854,-87.704,1
41.854,-87.696,2
41.854,-87.695,1
41.854,-87.693,1
41.854,-87.686,1
41.854,-87.681,1
41.854,-87.676,1
41.854,-87.673,1
41.854,-87.671,1
41.854,-87.669,1
41.854,-87.666,1
41.854,-87.662,1
41.854,-87.653,1
41.854,-87.633,1
41.854,-87.626,2
41.854,-87.625,2
41.854,-87.621,1
41.854,-87.619,1
41.855,-87.732,2
41.855,-87.725,2
41.855,-87.722,1
41.855,-87.721,1
41.855,-87.718,1
41.855,-87.716,1
41.855,-87.715,1
41.855,-87.714,1
41.855,-87.713,2
41.855,-87.712,2
41.855,-87.711,2
41.855,-87.71,2
41.855,-87.708,1
41.855,-87.707,1
41.855,-87.706,1
41.855,-87.705,8
41.855,-87.704,1
41.855,-87.686,1
41.855,-87.684,1
41.855,-87.676,3
41.855,-87.667,1
41.855,-87.66,1
41.855,-87.654,1
41.855,-87.652,1
41.855,-87.651,1
41.855,-87.647,1
41.855,-87.635,1
41.855,-87.632,2
41.855,-87.627,1
41.855,-87.624,1
41.855,-87.622,1
41.856,-87.727,3
41.856,-87.726,1
41.856,-87.725,1
41.856,-87.724,2
41.856,-87.721,1
41.856,-87.72,1
41.856,-87.719,1
41.856,-87.718,1
41.856,-87.715,3
41.856,-87.714,2
41.856,-87.705,1
41.856,-87.7,1
41.856,-87.697,1
41.856,-87.686,1
41.856,-87.679,2
41.856,-87.671,1
41.856,-87.67,1
41.856,-87.666,1
41.856,-87.657,1
41.856,-87.633,1
41.856,-87.632,1
41.856,-87.63,1
41.857,-87.735,1
41.857,-87.733,1
41.857,-87.72,1
41.857,-87.693,1
41.857,-87.684,1
41.857,-87.676,1
41.857,-87.667,1
41.857,-87.666,2
41.857,-87.664,1
41.857,-87.662,3
41.857,-87.659,1
41.857,-87.658,1
41.857,-87.656,1
41.857,-87.654,1
41.857,-87.649,1
41.857,-87.647,1
41.857,-87.633,1
41.857,-87.621,1
41.858,-87.737,1
41.858,-87.733,1
41.858,-87.725,1
41.858,-87.724,3
41.858,-87.722,2
41.858,-87.719,1
41.858,-87.716,1
41.858,-87.714,3
41.858,-87.713,1
41.858,-87.709,1
41.858,-87.705,3
41.858,-87.703,1
41.858,-87.677,1
41.858,-87.672,1
41.858,-87.67,2
41.858,-87.669,2
41.858,-87.666,2
41.858,-87.665,1
41.858,-87.662,2
41.858,-87.661,3
41.858,-87.653,2
41.858,-87.647,1
41.858,-87.644,2
41.858,-87.643,1
41.858,-87.642,2
41.858,-87.624,2
41.858,-87.622,1
41.858,-87.621,1
41.859,-87.736,1
41.859,-87.735,1
41.859,-87.725,2
41.859,-87.719,2
41.859,-87.717,1
41.859,-87.713,2
41.859,-87.71,1
41.859,-87.694,1
41.859,-87.672,1
41.859,-87.669,1
41.859,-87.661,1
41.859,-87.651,1
41.859,-87.645,1
41.86,-87.734,2
41.86,-87.729,1
41.86,-87.727,3
41.86,-87.726,1
41.86,-87.725,2
41.86,-87.724,2
41.86,-87.72,3
41.86,-87.718,2
41.86,-87.716,4
41.86,-87.715,2
41.86,-87.714,1
41.86,-87.713,1
41.86,-87.708,2
41.86,-87.707,1
41.86,-87.624,2
41.861,-87.731,1
41.861,-87.726,1
41.861,-87.72,1
41.861,-87.719,1
41.861,-87.716,1
41.861,-87.713,1
41.861,-87.706,2
41.861,-87.665,1
41.862,-87.736,2
41.862,-87.731,1
41.862,-87.726,1
41.862,-87.721,2
41.862,-87.717,4
41.862,-87.715,1
41.862,-87.713,1
41.862,-87.71,2
41.862,-87.703,1
41.862,-87.696,1
41.862,-87.666,2
41.862,-87.664,3
41.862,-87.66,1
41.862,-87.651,1
41.862,-87.648,1
41.862,-87.639,3
41.862,-87.63,1
41.862,-87.629,1
41.862,-87.627,1
41.863,-87.729,1
41.863,-87.716,2
41.863,-87.713,1
41.863,-87.711,1
41.863,-87.704,1
41.863,-87.702,5
41.863,-87.696,1
41.863,-87.686,2
41.863,-87.661,1
41.863,-87.66,25
41.863,-87.651,1
41.863,-87.641,1
41.863,-87.639,2
41.863,-87.63,1
41.863,-87.624,2
41.863,-87.621,1
41.864,-87.732,1
41.864,-87.729,3
41.864,-87.728,2
41.864,-87.726,1
41.864,-87.725,1
41.864,-87.722,1
41.864,-87.719,1
41.864,-87.718,4
41.864,-87.711,1
41.864,-87.71,1
41.864,-87.708,4
41.864,-87.707,2
41.864,-87.703,1
41.864,-87.696,1
41.864,-87.695,1
41.864,-87.641,1
41.864,-87.639,3
41.864,-87.629,1
41.864,-87.622,1
41.865,-87.773,2
41.865,-87.772,1
41.865,-87.735,2
41.865,-87.734,1
41.865,-87.73,2
41.865,-87.729,1
41.865,-87.728,1
41.865,-87.726,1
41.865,-87.725,1
41.865,-87.721,1
41.865,-87.718,1
41.865,-87.717,1
41.865,-87.711,1
41.865,-87.709,1
41.865,-87.695,2
41.865,-87.686,1
41.865,-87.666,2
41.865,-87.658,1
41.865,-87.642,1
41.865,-87.641,1
41.865,-87.639,1
41.866,-87.774,2
41.866,-87.773,4
41.866,-87.77,1
41.866,-87.766,3
41.866,-87.764,1
41.866,-87.763,1
41.866,-87.745,1
41.866,-87.73,2
41.866,-87.729,1
41.866,-87.728,2
41.866,-87.727,1
41.866,-87.725,7
41.866,-87.724,7
41.866,-87.722,2
41.866,-87.721,3
41.866,-87.72,5
41.866,-87.719,4
41.866,-87.718,5
41.866,-87.716,1
41.866,-87.715,1
41.866,-87.712,1
41.866,-87.711,6
41.866,-87.71,1
41.866,-87.709,1
41.866,-87.708,1
41.866,-87.706,5
41.866,-87.705,1
41.866,-87.704,3
41.866,-87.701,4
41.866,-87.7,1
41.866,-87.698,1
41.866,-87.686,1
41.866,-87.671,1
41.866,-87.666,4
41.866,-87.662,1
41.866,-87.645,1
41.866,-87.639,3
41.867,-87.772,1
41.867,-87.745,2
41.867,-87.736,2
41.867,-87.731,1
41.867,-87.73,1
41.867,-87.728,1
41.867,-87.726,2
41.867,-87.721,3
41.867,-87.72,2
41.867,-87.717,3
41.867,-87.716,1
41.867,-87.715,2
41.867,-87.714,1
41.867,-87.712,2
41.867,-87.706,1
41.867,-87.702,1
41.867,-87.701,1
41.867,-87.697,1
41.867,-87.696,5
41.867,-87.695,1
41.867,-87.694,1
41.867,-87.688,1
41.867,-87.687,2
41.867,-87.686,2
41.867,-87.685,3
41.867,-87.676,1
41.867,-87.672,1
41.867,-87.667,3
41.867,-87.666,1
41.867,-87.665,1
41.867,-87.66,2
41.867,-87.657,5
41.867,-87.656,1
41.867,-87.654,1
41.867,-87.652,1
41.867,-87.651,1
41.867,-87.646,1
41.867,-87.641,1
41.867,-87.64,1
41.867,-87.639,2
41.867,-87.632,2
41.867,-87.63,1
41.867,-87.629,1
41.867,-87.628,1
41.867,-87.627,6
41.867,-87.626,23
41.867,-87.624,2
41.867,-87.62,1
41.867,-87.619,2
41.868,-87.774,1
41.868,-87.769,1
41.868,-87.731,2
41.868,-87.729,1
41.868,-87.725,1
41.868,-87.724,3
41.868,-87.723,1
41.868,-87.722,1
41.868,-87.721,6
41.868,-87.72,2
41.868,-87.705,2
41.868,-87.7,5
41.868,-87.698,2
41.868,-87.697,2
41.868,-87.687,1
41.868,-87.666,2
41.868,-87.66,1
41.868,-87.659,1
41.868,-87.642,2
41.868,-87.641,1
41.868,-87.639,1
41.868,-87.63,1
41.868,-87.627,23
41.868,-87.626,2
41.868,-87.624,3
41.868,-87.621,1
41.869,-87.774,1
41.869,-87.771,1
41.869,-87.745,1
41.869,-87.725,1
41.869,-87.723,1
41.869,-87.706,3
41.869,-87.704,1
41.869,-87.701,2
41.869,-87.696,1
41.869,-87.687,1
41.869,-87.684,2
41.869,-87.683,1
41.869,-87.667,1
41.869,-87.665,2
41.869,-87.663,1
41.869,-87.662,2
41.869,-87.66,1
41.869,-87.659,2
41.869,-87.658,2
41.869,-87.657,1
41.869,-87.656,2
41.869,-87.644,1
41.869,-87.639,12
41.869,-87.632,2
41.869,-87.629,1
41.869,-87.624,2
41.87,-87.773,1
41.87,-87.764,1
41.87,-87.748,1
41.87,-87.745,2
41.87,-87.744,1
41.87,-87.742,2
41.87,-87.739,2
41.87,-87.735,1
41.87,-87.725,1
41.87,-87.724,1
41.87,-87.723,2
41.87,-87.72,3
41.87,-87.719,1
41.87,-87.718,1
41.87,-87.716,3
41.87,-87.714,1
41.87,-87.711,1
41.87,-87.709,3
41.87,-87.708,3
41.87,-87.702,1
41.87,-87.698,1
41.87,-87.686,2
41.87,-87.682,1
41.87,-87.676,1
41.87,-87.664,1
41.87,-87.66,1
41.87,-87.64,2
41.87,-87.629,1
41.87,-87.624,5
41.87,-87.621,1
41.871,-87.765,1
41.871,-87.764,1
41.871,-87.758,1
41.871,-87.756,1
41.871,-87.75,1
41.871,-87.749,1
41.871,-87.746,1
41.871,-87.745,5
41.871,-87.735,1
41.871,-87.732,1
41.871,-87.73,1
41.871,-87.729,1
41.871,-87.723,1
41.871,-87.721,2
41.871,-87.72,3
41.871,-87.719,2
41.871,-87.718,1
41.871,-87.716,3
41.871,-87.714,3
41.871,-87.712,2
41.871,-87.711,3
41.871,-87.709,2
41.871,-87.707,3
41.871,-87.706,1
41.871,-87.705,1
41.871,-87.704,4
41.871,-87.702,1
41.871,-87.698,1
41.871,-87.696,1
41.871,-87.686,2
41.871,-87.683,1
41.871,-87.675,1
41.871,-87.664,1
41.871,-87.662,1
41.871,-87.659,1
41.871,-87.653,1
41.871,-87.631,1
41.871,-87.629,1
41.871,-87.628,2
41.871,-87.627,1
41.871,-87.626,3
