Latitude,Longitude,Primary Type,Hour,Month
41.916086557,-87.669524508,ROBBERY,0,3
41.868165405,-87.62743954,ROBBERY,17,3
41.895372185,-87.725362479,ROBBERY,23,3
41.872784897,-87.764584482,ROBBERY,8,3
41.896175186,-87.632703129,ROBBERY,1,3
41.911124622,-87.637932903,ROBBERY,6,3
41.673679306,-87.641768497,ROBBERY,3,3
41.894842455,-87.766104092,ROBBERY,15,3
41.885481891,-87.627935689,THEFT,3,3
41.720188095,-87.575300047,ROBBERY,22,3
41.878638996,-87.627691486,ROBBERY,19,3
41.764828675,-87.654110993,ROBBERY,15,3
41.946655022,-87.703231701,ROBBERY,4,3
41.997704166,-87.691607202,ROBBERY,0,3
41.779202398,-87.687748217,ROBBERY,15,3
41.702752315,-87.539767696,ROBBERY,17,3
41.970682839,-87.712206567,ROBBERY,4,3
41.780701922,-87.673936459,ROBBERY,18,3
41.895389368,-87.723944549,ROBBERY,16,3
41.721005667,-87.643202686,THEFT,9,3
41.871011224,-87.757796773,THEFT,12,3
41.751342079,-87.56137777,ROBBERY,10,3
41.895549905,-87.706859996,ROBBERY,15,3
41.880367915,-87.755370011,ROBBERY,22,3
41.972001371,-87.717544328,ROBBERY,5,3
41.736733485,-87.665519748,ROBBERY,6,3
41.739179666,-87.638838448,ROBBERY,6,3
42.022548774,-87.675870822,ROBBERY,6,3
41.756770198,-87.653906431,ROBBERY,21,3
41.883242868,-87.735866347,ROBBERY,5,3
41.979365917,-87.712791549,ROBBERY,23,3
41.954409363,-87.705589075,ROBBERY,4,3
41.964708116,-87.707550755,ROBBERY,4,3
41.961282922,-87.738443258,ROBBERY,3,3
41.963412246,-87.711986716,ROBBERY,3,3
41.969004246,-87.713381191,ROBBERY,4,3
41.964709376,-87.71844922,ROBBERY,4,3
41.760790915,-87.666135373,ROBBERY,5,3
41.789471642,-87.665680377,ROBBERY,1,3
41.907000586,-87.6667128,ROBBERY,3,3
42.013214787,-87.683400035,ROBBERY,1,3
41.997135222,-87.658433708,ROBBERY,0,3
42.006671334,-87.666898476,ROBBERY,0,3
41.780569671,-87.703181081,ROBBERY,4,3
41.722768379,-87.624410361,THEFT,1,3
41.802008996,-87.622030193,ROBBERY,23,3
41.922913834,-87.645223803,THEFT,0,3
41.809518931,-87.607370281,ROBBERY,20,3
41.90412856,-87.696909199,THEFT,17,3
41.889179438,-87.633040334,ROBBERY,0,3
42.02013558,-87.669488562,ROBBERY,20,3
41.932845574,-87.720883252,ROBBERY,13,3
41.751151039,-87.575969317,THEFT,11,3
41.867428687,-87.626342565,THEFT,17,3
41.885187593,-87.630961294,THEFT,16,3
41.878222138,-87.627288482,ROBBERY,15,3
41.802062624,-87.618732403,THEFT,14,3
41.882742824,-87.764944195,ROBBERY,15,3
41.834208833,-87.626686261,ROBBERY,17,3
41.771362227,-87.693193691,THEFT,13,3
41.88946287,-87.624222942,THEFT,11,3
41.884485203,-87.62874355,THEFT,20,1
41.709899862,-87.564181091,THEFT,18,3
41.82589419,-87.689803616,ROBBERY,12,3
41.90416925,-87.628685126,THEFT,12,3
41.943006162,-87.644625531,ROBBERY,9,3
41.97135364,-87.713446665,ROBBERY,4,3
41.961106271,-87.714880655,ROBBERY,5,3
41.961106172,-87.714862272,ROBBERY,5,3
41.954537863,-87.65114825,ROBBERY,9,3
41.678048249,-87.621090712,ROBBERY,10,3
41.904370109,-87.631460067,ROBBERY,4,3
41.886530554,-87.74438154,ROBBERY,13,3
41.924949019,-87.684160693,ROBBERY,3,3
41.773273248,-87.592451667,ROBBERY,17,3
41.84828329,-87.693979932,ROBBERY,22,3
41.76535855,-87.60921358,THEFT,1,3
41.871530533,-87.744926805,ROBBERY,23,3
41.868043292,-87.624099912,ROBBERY,22,3
41.852886506,-87.716254623,ROBBERY,20,3
41.741563224,-87.703379388,ROBBERY,0,3
42.020171252,-87.669488191,ROBBERY,21,3
41.780092411,-87.700729278,ROBBERY,1,3
41.990235452,-87.661559683,ROBBERY,19,3
41.893140033,-87.624204307,THEFT,13,3
41.931558722,-87.644406912,ROBBERY,16,3
41.876607964,-87.627644063,ROBBERY,20,3
41.810740003,-87.675220451,ROBBERY,15,3
41.750185415,-87.644029945,ROBBERY,14,3
41.885741029,-87.631711749,THEFT,16,3
41.882879894,-87.697898626,ROBBERY,18,3
41.844445471,-87.710214089,ROBBERY,17,3
41.750940757,-87.625185222,THEFT,17,3
41.990446658,-87.698676476,THEFT,8,3
41.908176407,-87.634618163,ROBBERY,1,3
41.889751946,-87.631072891,ROBBERY,2,3
41.892297612,-87.744119215,THEFT,22,3
41.890013524,-87.631664996,ROBBERY,22,3
41.653544851,-87.609365906,ROBBERY,6,3
41.918511914,-87.690163597,THEFT,19,3
41.922786529,-87.645045119,ROBBERY,0,3
41.723051951,-87.616593789,ROBBERY,7,3
41.948902642,-87.743543093,ROBBERY,15,3
41.735857166,-87.624152861,THEFT,14,2
41.925028276,-87.75986912,ROBBERY,14,3
41.996445684,-87.687400291,ROBBERY,20,3
41.746018447,-87.663327476,ROBBERY,13,3
41.894996644,-87.746544265,ROBBERY,14,3
41.880509252,-87.624358666,THEFT,12,3
41.924214127,-87.699487638,ROBBERY,3,3
41.877764698,-87.62430822,THEFT,14,3
41.97104888,-87.686557431,ROBBERY,12,3
41.721679274,-87.627147643,ROBBERY,22,3
41.939923405,-87.668667203,THEFT,11,3
41.910437056,-87.73721094,ROBBERY,8,3
41.766283315,-87.566488118,ROBBERY,17,3
41.98624465,-87.661432444,ROBBERY,14,3
41.881787077,-87.646777915,ROBBERY,15,3
41.896888586,-87.628203192,THEFT,17,3
41.876746804,-87.64144152,THEFT,18,3
41.878638996,-87.627691486,THEFT,16,3
41.808336773,-87.690867019,ROBBERY,18,3
41.721361212,-87.651272213,ROBBERY,15,3
41.882381731,-87.629412971,THEFT,18,3
41.879542637,-87.625144154,THEFT,13,3
41.764994599,-87.693040725,ROBBERY,22,3
41.65183564,-87.613380771,ROBBERY,6,3
41.753819454,-87.644126664,ROBBERY,5,3
41.752996613,-87.702486995,ROBBERY,4,3
41.969044846,-87.658300072,ROBBERY,0,3
41.885368351,-87.635402906,ROBBERY,2,3
41.800702642,-87.595051485,ROBBERY,23,3
41.911262969,-87.760921841,ROBBERY,22,3
42.00820667,-87.673781419,ROBBERY,22,3
41.811362926,-87.594433883,ROBBERY,18,3
41.770305641,-87.626702544,ROBBERY,17,3
41.917831975,-87.750961011,ROBBERY,21,3
41.752354621,-87.618184581,ROBBERY,3,3
41.899283298,-87.697100567,ROBBERY,1,3
41.854859956,-87.710215788,THEFT,20,3
41.79565153,-87.620868294,ROBBERY,22,3
41.765755571,-87.576292427,ROBBERY,22,3
41.903173956,-87.754007253,ROBBERY,0,3
41.758979264,-87.567088206,ROBBERY,22,3
41.970241477,-87.711276829,ROBBERY,20,3
41.97069816,-87.710981879,ROBBERY,20,3
41.767862201,-87.643239579,ROBBERY,19,3
41.751774924,-87.562900787,ROBBERY,19,3
41.967582247,-87.688872308,ROBBERY,20,3
42.020261805,-87.669487249,ROBBERY,18,3
41.836167658,-87.724334212,ROBBERY,19,3
41.779290401,-87.675685095,ROBBERY,1,3
41.879383612,-87.634124064,THEFT,12,3
41.777216063,-87.662925863,ROBBERY,13,3
41.829651528,-87.614451899,ROBBERY,13,3
41.848933752,-87.631930586,THEFT,14,3
41.857827963,-87.661317383,ROBBERY,6,3
41.925394137,-87.652509775,THEFT,11,3
41.881546939,-87.626197968,THEFT,14,3
42.019236333,-87.666793052,ROBBERY,14,3
41.89321425,-87.632269039,ROBBERY,11,3
41.880152185,-87.638676422,THEFT,13,3
41.750347927,-87.613691968,ROBBERY,11,3
41.882381731,-87.629412971,THEFT,14,3
41.793683609,-87.662765286,ROBBERY,12,3
41.740607602,-87.545387884,ROBBERY,23,3
41.909222869,-87.778015736,ROBBERY,3,3
41.884571034,-87.745427795,ROBBERY,5,3
41.799808989,-87.723350952,THEFT,8,3
41.738446923,-87.725518497,ROBBERY,6,3
41.744668238,-87.647511473,THEFT,10,3
41.874947338,-87.72547164,ROBBERY,0,3
41.894386288,-87.745785886,ROBBERY,3,3
41.792361461,-87.62402541,ROBBERY,22,3
41.911208109,-87.678745045,ROBBERY,18,3
42.011694602,-87.690237586,THEFT,17,3
41.755358678,-87.663560189,ROBBERY,17,3
41.887825139,-87.701400963,ROBBERY,14,3
41.885481891,-87.627935689,THEFT,17,3
41.891661031,-87.750589121,ROBBERY,18,3
41.941047248,-87.756766757,ROBBERY,16,3
41.829398692,-87.623216746,THEFT,14,3
41.724547812,-87.651809974,ROBBERY,15,3
41.874060099,-87.705924314,ROBBERY,16,3
41.809160011,-87.599256982,THEFT,11,3
41.875286899,-87.67649739,ROBBERY,11,3
41.783860586,-87.703273523,ROBBERY,10,3
41.805869465,-87.585195364,ROBBERY,0,3
41.869538983,-87.628569931,ROBBERY,22,3
41.96055619,-87.71312483,ROBBERY,20,3
41.881014794,-87.760145321,ROBBERY,21,3
41.765711427,-87.674214607,ROBBERY,21,3
41.922345195,-87.663220319,ROBBERY,21,3
41.801851686,-87.601357592,ROBBERY,20,3
41.797102135,-87.602775893,ROBBERY,19,3
41.89628652,-87.653972346,THEFT,17,3
41.882381731,-87.629412971,THEFT,16,3
41.880801316,-87.625438715,THEFT,16,3
41.882381731,-87.629412971,THEFT,17,3
41.8744151,-87.627609439,THEFT,17,3
41.722445994,-87.577280883,ROBBERY,15,3
41.841029111,-87.659232553,ROBBERY,14,3
41.856344903,-87.70023533,ROBBERY,21,3
41.745071338,-87.741216566,ROBBERY,13,3
41.885487535,-87.726422045,ROBBERY,0,3
41.939102087,-87.726509353,ROBBERY,20,3
41.891412551,-87.647934597,THEFT,17,2
41.940957922,-87.72405852,ROBBERY,8,3
41.756259091,-87.624719943,ROBBERY,19,3
41.658380223,-87.610647456,ROBBERY,5,3
41.854940027,-87.707781367,ROBBERY,7,3
41.652216401,-87.618985951,ROBBERY,5,3
41.961095248,-87.715891865,ROBBERY,22,3
41.736906763,-87.55280491,ROBBERY,3,3
41.805025455,-87.595141235,ROBBERY,0,3
41.769971154,-87.629884463,ROBBERY,23,3
41.858926293,-87.719265418,ROBBERY,19,3
41.880182691,-87.73791451,ROBBERY,16,3
41.896026903,-87.655084344,THEFT,17,3
41.983251958,-87.695316345,ROBBERY,5,3
41.786291714,-87.664386014,ROBBERY,22,3
41.780540724,-87.594248879,ROBBERY,6,3
41.96841197,-87.712452934,ROBBERY,5,3
41.819956012,-87.645828245,THEFT,2,3
41.909518092,-87.648240581,ROBBERY,13,3
41.684809877,-87.642147208,THEFT,11,3
41.860612074,-87.730816547,ROBBERY,13,3
41.893240902,-87.630344179,THEFT,17,3
41.767836987,-87.590355138,ROBBERY,16,3
41.931138327,-87.697596282,ROBBERY,21,3
41.830917641,-87.608064205,ROBBERY,5,3
41.771354094,-87.685865672,ROBBERY,20,3
41.761066791,-87.68217185,ROBBERY,20,3
41.779183752,-87.688826305,ROBBERY,21,3
41.798976739,-87.602816948,ROBBERY,22,3
41.909971717,-87.773990097,ROBBERY,21,3
41.794344947,-87.615968735,ROBBERY,20,3
41.800354548,-87.602845309,ROBBERY,20,3
41.792976164,-87.701101337,ROBBERY,20,3
41.748047232,-87.643968533,ROBBERY,17,3
41.798825313,-87.647704499,ROBBERY,18,3
41.876683313,-87.624283454,THEFT,14,3
41.846152429,-87.720418899,ROBBERY,14,3
41.746268043,-87.6038252,ROBBERY,14,3
41.806817248,-87.704402097,THEFT,18,3
41.867426192,-87.626382977,THEFT,13,3
41.885739108,-87.745773311,THEFT,16,3
41.747674239,-87.600980265,ROBBERY,16,3
41.739727015,-87.604910522,ROBBERY,16,3
41.828123558,-87.674015083,ROBBERY,13,3
41.909930969,-87.722373477,THEFT,16,3
41.94690946,-87.674733431,THEFT,15,3
41.847064711,-87.722186571,ROBBERY,14,3
41.931149917,-87.775315546,ROBBERY,16,3
41.905982393,-87.746653072,ROBBERY,16,3
41.910947862,-87.678343579,ROBBERY,15,3
41.77276846,-87.624222987,ROBBERY,14,3
41.765608114,-87.689387397,ROBBERY,12,3
41.799592162,-87.723345674,ROBBERY,22,3
41.871809026,-87.711328922,ROBBERY,8,3
41.707669198,-87.623532526,ROBBERY,4,3
41.881790794,-87.624355516,ROBBERY,18,3
41.959750355,-87.714320207,ROBBERY,18,3
41.835851695,-87.654743973,THEFT,17,3
41.921626461,-87.662323919,ROBBERY,20,3
41.87328131,-87.71974488,ROBBERY,17,3
41.872875065,-87.725403155,THEFT,17,3
41.851397242,-87.711328509,ROBBERY,15,3
41.884156374,-87.672682817,ROBBERY,12,3
41.964976988,-87.701028867,ROBBERY,5,3
41.750657714,-87.614956494,THEFT,10,3
41.809401865,-87.615378944,ROBBERY,1,3
41.894890041,-87.627189408,ROBBERY,4,3
41.851407157,-87.733835632,ROBBERY,6,3
41.973265858,-87.65837318,ROBBERY,6,3
41.964756173,-87.713881995,ROBBERY,6,3
41.750723529,-87.653742986,ROBBERY,11,3
41.896375946,-87.6242787,THEFT,22,3
41.903750913,-87.667099256,ROBBERY,7,3
41.910005241,-87.715737871,ROBBERY,4,3
41.756623356,-87.55303151,ROBBERY,16,3
41.750772111,-87.624538423,ROBBERY,20,3
41.946680205,-87.698338814,ROBBERY,0,3
41.814905607,-87.698094086,ROBBERY,0,3
41.934609623,-87.70504823,ROBBERY,3,3
41.895175706,-87.736559521,ROBBERY,4,3
41.935843618,-87.64735248,ROBBERY,17,3
41.882381731,-87.629412971,THEFT,18,3
41.891579621,-87.634674198,ROBBERY,3,3
41.886530554,-87.74438154,ROBBERY,13,3
41.901431872,-87.750852926,ROBBERY,14,3
41.728425607,-87.605723267,ROBBERY,14,3
41.880108035,-87.647309981,ROBBERY,15,3
41.868380637,-87.625847449,THEFT,17,3
41.764054665,-87.660152512,ROBBERY,13,3
41.872082369,-87.720314435,ROBBERY,13,3
41.751704315,-87.664682949,ROBBERY,9,3
41.872709056,-87.624187857,THEFT,13,3
41.883224344,-87.624971297,THEFT,13,3
41.968409405,-87.712486053,ROBBERY,10,3
41.927291522,-87.721961647,ROBBERY,13,3
41.876046196,-87.736153693,ROBBERY,14,3
41.908220385,-87.628791197,ROBBERY,4,3
41.751613643,-87.575373855,ROBBERY,8,3
41.894347189,-87.719939964,ROBBERY,11,3
41.881021315,-87.701747089,ROBBERY,9,3
41.766885092,-87.653341515,ROBBERY,23,3
41.750229101,-87.673438518,ROBBERY,18,3
41.762001285,-87.588454175,ROBBERY,6,3
41.909375335,-87.765979125,ROBBERY,9,3
41.721716705,-87.576553159,ROBBERY,13,3
41.793920977,-87.673903665,THEFT,22,3
41.966732308,-87.695396632,ROBBERY,2,3
41.9284224,-87.702727634,ROBBERY,0,3
41.766274325,-87.66382789,ROBBERY,16,3
41.908218808,-87.764626419,ROBBERY,21,3
41.745263146,-87.721775154,ROBBERY,19,3
41.891070406,-87.616613661,THEFT,19,3
41.789280246,-87.620135797,ROBBERY,15,3
41.874966566,-87.725475129,ROBBERY,20,3
41.763991462,-87.689341249,ROBBERY,14,3
41.909664252,-87.742728815,THEFT,20,3
42.016666336,-87.67033423,ROBBERY,17,3
41.721635273,-87.630265381,ROBBERY,2,3
41.88033698,-87.629365643,THEFT,17,3
41.950306886,-87.702107605,ROBBERY,1,3
41.931415764,-87.755276911,ROBBERY,10,3
41.880635972,-87.702037309,ROBBERY,14,3
41.902738743,-87.718338869,ROBBERY,14,3
41.947252263,-87.65350869,ROBBERY,14,3
41.999872401,-87.686287698,ROBBERY,14,3
41.869311235,-87.663422037,THEFT,12,3
41.745695613,-87.702279976,ROBBERY,7,3
41.757836524,-87.621524942,ROBBERY,3,3
41.92279647,-87.770813529,ROBBERY,21,3
41.896086635,-87.631234895,ROBBERY,12,3
41.810306869,-87.615720976,THEFT,11,3
41.894549572,-87.722384194,ROBBERY,10,3
41.879615228,-87.709086706,ROBBERY,4,3
41.780540013,-87.663030565,ROBBERY,23,3
41.877467769,-87.678277981,ROBBERY,1,3
41.812021077,-87.687704896,ROBBERY,1,3
41.901976339,-87.715874022,ROBBERY,23,3
41.854956912,-87.705343887,ROBBERY,0,3
41.652214043,-87.619048182,ROBBERY,22,3
41.752571189,-87.56624456,ROBBERY,16,3
41.84241861,-87.72372445,ROBBERY,20,3
41.773865167,-87.631656595,ROBBERY,20,3
41.976865783,-87.657827653,ROBBERY,17,3
41.885705093,-87.643445489,ROBBERY,20,3
41.829288103,-87.688690885,ROBBERY,14,3
41.881492431,-87.62938601,THEFT,19,3
41.794533814,-87.631438536,THEFT,18,3
41.891185698,-87.647169423,THEFT,18,3
41.889617465,-87.631070692,THEFT,13,3
41.902825075,-87.707398667,ROBBERY,13,3
41.961865387,-87.713163609,THEFT,23,3
41.757950552,-87.609032976,ROBBERY,10,3
41.894996644,-87.746544265,ROBBERY,16,3
41.750756536,-87.59547383,ROBBERY,8,3
41.939823429,-87.659986674,ROBBERY,8,3
41.729618252,-87.551244573,ROBBERY,14,3
41.724551814,-87.636010477,ROBBERY,5,3
41.922531918,-87.644687752,ROBBERY,3,3
41.749748574,-87.710254882,ROBBERY,3,3
41.894122739,-87.625137369,ROBBERY,0,3
41.790441786,-87.697367595,ROBBERY,23,3
41.701349788,-87.624546797,ROBBERY,21,3
41.864583447,-87.686497178,ROBBERY,23,3
41.922319445,-87.658355537,ROBBERY,20,3
41.813803157,-87.704715262,ROBBERY,21,3
41.801131542,-87.61772683,ROBBERY,18,3
41.794663617,-87.582523957,ROBBERY,19,3
41.909498816,-87.756066167,ROBBERY,19,3
41.966564871,-87.714949205,ROBBERY,1,3
41.938692651,-87.757302531,ROBBERY,22,3
41.876351148,-87.666880865,ROBBERY,23,3
41.947591992,-87.64741769,ROBBERY,17,3
41.897837503,-87.624097243,THEFT,20,3
41.913296074,-87.639874917,ROBBERY,4,3
41.721609208,-87.632287668,ROBBERY,0,3
41.756235117,-87.608993624,ROBBERY,12,3
41.790431101,-87.62073909,ROBBERY,13,3
41.788987036,-87.74147999,THEFT,11,3
41.735675715,-87.645313581,THEFT,13,3
41.973260198,-87.658810855,ROBBERY,8,3
41.909926518,-87.764232859,ROBBERY,11,3
41.698470887,-87.664359514,ROBBERY,11,3
41.875820724,-87.647175913,THEFT,11,3
41.721262518,-87.658727525,ROBBERY,15,3
41.872783042,-87.726164064,ROBBERY,11,3
41.978991238,-87.659941972,ROBBERY,23,3
41.721700491,-87.625689516,ROBBERY,8,3
41.785067124,-87.653989092,ROBBERY,8,3
41.887966168,-87.634790696,THEFT,18,3
41.870770227,-87.721270564,ROBBERY,7,3
41.873510659,-87.720554136,ROBBERY,5,3
41.822009347,-87.688033813,ROBBERY,5,3
41.87154768,-87.735494291,ROBBERY,21,3
41.764357609,-87.652880695,ROBBERY,8,3
41.882059988,-87.71104223,THEFT,9,3
41.96437924,-87.6568234,ROBBERY,3,2
41.99762059,-87.696309601,THEFT,8,3
41.879876814,-87.627718261,THEFT,23,3
41.755094217,-87.652648704,ROBBERY,4,3
41.895994003,-87.71999032,ROBBERY,5,3
41.736374636,-87.702045143,ROBBERY,22,3
41.96750625,-87.785191339,ROBBERY,23,3
41.888766628,-87.63105063,ROBBERY,16,3
41.751784096,-87.562222698,ROBBERY,16,3
41.887568658,-87.624556055,ROBBERY,16,3
41.706918921,-87.620255773,ROBBERY,20,3
41.789911038,-87.701644828,ROBBERY,22,3
41.721698686,-87.625396491,ROBBERY,19,3
41.801895518,-87.58769156,THEFT,16,3
41.89545571,-87.716836713,ROBBERY,18,3
41.894777588,-87.770769298,THEFT,17,3
41.891404732,-87.628061509,THEFT,16,3
41.802331632,-87.727621847,ROBBERY,13,3
41.816788991,-87.608315351,ROBBERY,14,3
41.75895382,-87.569448875,ROBBERY,11,3
41.876014619,-87.738529682,THEFT,14,3
41.953443907,-87.745067332,ROBBERY,10,3
41.749963096,-87.644024994,ROBBERY,15,3
41.975559264,-87.654987667,ROBBERY,18,3
41.769080204,-87.626015835,THEFT,9,3
41.936706844,-87.72711644,ROBBERY,5,3
41.88033698,-87.629365643,ROBBERY,2,3
41.874115011,-87.670748416,ROBBERY,2,3
41.748260682,-87.741304526,ROBBERY,21,3
41.958174923,-87.714272952,ROBBERY,21,3
41.775873548,-87.703065743,ROBBERY,18,3
41.728336543,-87.58501858,ROBBERY,19,3
41.90054679,-87.631810492,THEFT,7,3
41.953941071,-87.70476282,ROBBERY,19,3
41.910925795,-87.647766297,ROBBERY,0,3
41.769647842,-87.716415167,ROBBERY,11,3
41.789274352,-87.686356421,ROBBERY,16,3
41.73524267,-87.663051117,ROBBERY,14,3
41.689771618,-87.643514659,ROBBERY,14,3
41.965665255,-87.654791122,ROBBERY,15,3
41.887384761,-87.624550742,ROBBERY,14,3
41.714944612,-87.561011345,ROBBERY,16,3
41.758015544,-87.576123178,ROBBERY,12,3
41.773811952,-87.644631214,ROBBERY,10,3
41.875292483,-87.705963666,ROBBERY,8,3
41.835378954,-87.634034466,THEFT,0,3
41.782707791,-87.660646744,THEFT,23,3
41.789753909,-87.711576423,ROBBERY,21,3
41.784573516,-87.694224617,ROBBERY,23,3
41.917061131,-87.687393113,THEFT,11,2
41.736599019,-87.575707974,THEFT,11,2
41.767747461,-87.683324967,THEFT,23,3
41.961126217,-87.713490653,ROBBERY,4,3
41.796276047,-87.702326791,ROBBERY,4,3
41.835906739,-87.632828774,THEFT,16,3
41.884650262,-87.627915459,THEFT,16,3
41.803216166,-87.593735272,ROBBERY,0,3
41.778402881,-87.701900763,ROBBERY,15,3
41.751784465,-87.562277665,ROBBERY,15,3
41.864109984,-87.708037079,ROBBERY,0,3
41.681357737,-87.620618587,THEFT,19,3
42.015894034,-87.69087606,ROBBERY,11,3
41.867258874,-87.714343161,ROBBERY,9,3
41.79530386,-87.674340561,ROBBERY,8,3
41.756161959,-87.626326287,ROBBERY,18,3
41.7678792,-87.683327303,ROBBERY,11,3
41.86645124,-87.701093842,ROBBERY,8,3
41.902064444,-87.770951454,ROBBERY,2,3
41.845667602,-87.72783351,ROBBERY,3,3
41.833985056,-87.641315151,ROBBERY,2,3
41.888675607,-87.74687756,ROBBERY,2,3
41.976345091,-87.658414219,ROBBERY,2,3
41.966757099,-87.776074946,ROBBERY,0,3
41.750185415,-87.644029945,ROBBERY,20,3
41.885452791,-87.712224871,ROBBERY,22,3
41.767509864,-87.616179796,ROBBERY,22,3
41.768015684,-87.671185154,ROBBERY,18,3
41.746010581,-87.643906039,ROBBERY,19,3
41.663205122,-87.644215499,ROBBERY,17,3
41.801223437,-87.675325173,ROBBERY,21,3
41.909876642,-87.727138915,ROBBERY,19,3
41.891066178,-87.616815708,THEFT,16,3
41.885481891,-87.627935689,THEFT,16,3
41.868043292,-87.624099912,ROBBERY,20,3
41.967502306,-87.785514959,ROBBERY,18,3
41.88033698,-87.629365643,THEFT,19,3
41.885133625,-87.719726968,ROBBERY,16,3
41.750832464,-87.605224746,THEFT,23,3
41.960241139,-87.711701328,ROBBERY,21,3
41.904466173,-87.631462688,ROBBERY,23,3
41.695908161,-87.595822806,THEFT,14,3
41.885481891,-87.627935689,THEFT,17,2
41.895900086,-87.677663589,THEFT,14,2
41.885368875,-87.736243158,ROBBERY,17,3
41.851790107,-87.703352433,ROBBERY,12,3
41.845323703,-87.695231543,ROBBERY,13,3
41.856917938,-87.661969294,ROBBERY,12,3
41.902966501,-87.628558762,ROBBERY,1,3
41.914667382,-87.746015079,ROBBERY,7,3
41.717077047,-87.659130252,ROBBERY,23,3
41.721689256,-87.626539467,ROBBERY,21,3
41.779808372,-87.605916302,THEFT,13,2
41.886560574,-87.744884392,THEFT,11,3
41.793938009,-87.645453608,ROBBERY,1,3
41.884493278,-87.627377352,ROBBERY,0,3
41.758811144,-87.581937763,ROBBERY,18,3
41.839186188,-87.645094004,ROBBERY,20,3
41.697386292,-87.614714788,ROBBERY,19,3
41.877106023,-87.724239449,ROBBERY,13,3
41.90389041,-87.631997971,ROBBERY,3,3
41.786587871,-87.677194557,ROBBERY,11,3
41.745394001,-87.600163368,ROBBERY,20,3
41.908173937,-87.717614417,ROBBERY,20,3
41.809347098,-87.618919216,ROBBERY,20,3
41.881944424,-87.634195294,THEFT,16,3
41.708419873,-87.633617566,ROBBERY,19,3
41.893676531,-87.635628328,THEFT,1,3
41.896191646,-87.733508805,ROBBERY,18,3
41.885741529,-87.631344503,THEFT,17,2
41.951866645,-87.660260641,ROBBERY,18,3
41.882470918,-87.627847625,THEFT,15,3
41.897895128,-87.624096605,THEFT,14,3
41.868541914,-87.639235361,THEFT,15,3
41.764144628,-87.572546935,ROBBERY,13,3
41.892933963,-87.764189068,ROBBERY,10,3
41.774679882,-87.700588166,ROBBERY,19,3
41.77857779,-87.676322979,ROBBERY,15,3
41.798707749,-87.6939375,ROBBERY,13,3
41.773892091,-87.58630763,THEFT,14,3
41.978555764,-87.699618376,ROBBERY,9,3
41.797112043,-87.596592641,ROBBERY,13,3
41.886930282,-87.731498456,ROBBERY,12,3
41.870028132,-87.708823855,ROBBERY,23,3
41.851331933,-87.714988578,ROBBERY,17,3
41.7799566,-87.605921959,THEFT,1,3
41.890724284,-87.642528399,THEFT,18,3
41.852711371,-87.619262727,ROBBERY,6,3
41.672591305,-87.62001253,ROBBERY,15,2
41.89344506,-87.634117632,ROBBERY,2,3
41.966998813,-87.658494495,ROBBERY,16,3
41.869591612,-87.676328065,ROBBERY,18,3
41.88033698,-87.629365643,THEFT,14,3
41.69037437,-87.618208803,ROBBERY,15,3
41.788530772,-87.667644576,ROBBERY,14,3
41.997763098,-87.687924081,ROBBERY,14,3
41.889817826,-87.631075842,THEFT,2,3
41.900079859,-87.718904349,ROBBERY,17,3
42.019399237,-87.675049485,THEFT,16,3
41.733228249,-87.54700218,ROBBERY,17,3
41.658879271,-87.600611217,ROBBERY,20,3
41.72130005,-87.656243596,ROBBERY,19,2
41.837916302,-87.618256601,ROBBERY,14,3
41.885750159,-87.701340619,ROBBERY,0,3
41.885741029,-87.631711749,THEFT,17,2
41.78593396,-87.691142067,ROBBERY,11,3
41.678892879,-87.662490399,ROBBERY,12,3
41.875623519,-87.651848594,ROBBERY,9,3
41.664431632,-87.624772511,ROBBERY,7,3
41.893223483,-87.63153437,ROBBERY,17,2
41.949375323,-87.707891898,ROBBERY,13,2
41.870894839,-87.71177103,ROBBERY,2,3
41.752233653,-87.659462456,ROBBERY,3,3
41.744604389,-87.72175209,ROBBERY,21,2
41.883210775,-87.629906972,THEFT,15,2
41.751597449,-87.576664037,THEFT,19,3
41.705182664,-87.636055016,ROBBERY,5,3
41.953552594,-87.73582409,ROBBERY,0,3
41.810030567,-87.698373342,ROBBERY,22,2
41.897895128,-87.624096605,ROBBERY,15,3
41.886668404,-87.746113681,ROBBERY,23,3
41.890400093,-87.628021143,ROBBERY,1,3
41.875635785,-87.627974208,ROBBERY,22,2
41.938127956,-87.644336209,THEFT,19,2
41.882381731,-87.629412971,THEFT,17,2
41.800820216,-87.669633576,ROBBERY,18,2
41.914667382,-87.746015079,ROBBERY,14,2
41.885741029,-87.631711749,THEFT,17,2
41.746927877,-87.601424822,ROBBERY,3,2
41.750223119,-87.6738307,ROBBERY,15,2
41.738398273,-87.641690134,THEFT,9,3
41.853587424,-87.705827118,ROBBERY,8,3
41.88786856,-87.774906441,THEFT,17,2
41.73579532,-87.66275959,ROBBERY,13,3
41.782395298,-87.663055241,ROBBERY,16,2
41.768775762,-87.648695394,ROBBERY,15,2
41.795423376,-87.652482514,ROBBERY,15,2
41.985510978,-87.664084743,ROBBERY,22,2
41.890308425,-87.620287505,ROBBERY,22,1
41.924102822,-87.756452662,ROBBERY,1,2
41.739265865,-87.604893749,ROBBERY,17,2
41.892434892,-87.63047422,ROBBERY,18,2
41.794774413,-87.583941873,ROBBERY,19,2
